9.7, -15.83076749
9.8, -15.83911256
9.9, -15.84534087
10.0, -15.84962657
10.1, -15.85212874
10.2, -15.85300352
10.3, -15.85239110
10.4, -15.85042527
10.5, -15.84723502
10.6, -15.84293673
10.7, -15.83764245
10.8, -15.83145482
