9.7, -15.70673164
9.8, -15.71753390
9.9, -15.72612579
10.0, -15.73268208
10.1, -15.73736691
10.2, -15.74033494
10.3, -15.74173148
10.4, -15.74169325
10.5, -15.74034912
10.6, -15.73781993
10.7, -15.73421946
10.8, -15.72965458
