# Volume points
  37.30138    0.11088   0.10717   0.08839   0.05411   0.00648  -0.05230  -0.12047  -0.19671  -0.27997  -0.36945
  37.34933    0.10873   0.10504   0.08627   0.05200   0.00437  -0.05441  -0.12259  -0.19883  -0.28210  -0.37159
  37.39729    0.10662   0.10295   0.08420   0.04994   0.00231  -0.05647  -0.12466  -0.20091  -0.28419  -0.37368
  37.44524    0.10457   0.10090   0.08218   0.04793   0.00029  -0.05849  -0.12669  -0.20294  -0.28623  -0.37574
  37.49319    0.10256   0.09891   0.08020   0.04596  -0.00168  -0.06047  -0.12867  -0.20494  -0.28824  -0.37776
  37.54114    0.10059   0.09695   0.07827   0.04403  -0.00360  -0.06240  -0.13061  -0.20689  -0.29020  -0.37973
  37.58909    0.09867   0.09505   0.07639   0.04215  -0.00549  -0.06429  -0.13251  -0.20880  -0.29212  -0.38167
  37.63705    0.09680   0.09319   0.07454   0.04031  -0.00733  -0.06614  -0.13437  -0.21067  -0.29400  -0.38356
  37.68500    0.09498   0.09138   0.07275   0.03852  -0.00912  -0.06795  -0.13619  -0.21250  -0.29584  -0.38542
  37.73295    0.09320   0.08961   0.07100   0.03677  -0.01088  -0.06971  -0.13796  -0.21428  -0.29765  -0.38723
  37.78090    0.09146   0.08788   0.06929   0.03507  -0.01259  -0.07143  -0.13969  -0.21603  -0.29941  -0.38901
  37.82885    0.08977   0.08621   0.06762   0.03340  -0.01426  -0.07311  -0.14139  -0.21774  -0.30113  -0.39075
  37.87681    0.08813   0.08457   0.06600   0.03178  -0.01588  -0.07475  -0.14304  -0.21940  -0.30281  -0.39244
  37.92476    0.08652   0.08298   0.06442   0.03021  -0.01747  -0.07634  -0.14465  -0.22103  -0.30445  -0.39410
  37.97271    0.08497   0.08143   0.06289   0.02867  -0.01901  -0.07790  -0.14622  -0.22262  -0.30606  -0.39573
  38.02066    0.08345   0.07993   0.06140   0.02718  -0.02051  -0.07941  -0.14775  -0.22416  -0.30762  -0.39731
  38.06862    0.08198   0.07847   0.05995   0.02573  -0.02197  -0.08089  -0.14924  -0.22567  -0.30915  -0.39885
  38.11657    0.08055   0.07705   0.05854   0.02432  -0.02339  -0.08232  -0.15069  -0.22714  -0.31064  -0.40036
  38.16452    0.07917   0.07567   0.05718   0.02295  -0.02477  -0.08371  -0.15210  -0.22857  -0.31208  -0.40183
  38.21247    0.07783   0.07434   0.05585   0.02162  -0.02611  -0.08507  -0.15347  -0.22996  -0.31350  -0.40326
  38.26042    0.07653   0.07305   0.05457   0.02034  -0.02741  -0.08638  -0.15480  -0.23131  -0.31487  -0.40466
  38.30838    0.07527   0.07180   0.05333   0.01909  -0.02867  -0.08766  -0.15610  -0.23263  -0.31620  -0.40602
  38.35633    0.07405   0.07059   0.05213   0.01789  -0.02988  -0.08889  -0.15735  -0.23390  -0.31750  -0.40734
  38.40428    0.07288   0.06942   0.05097   0.01672  -0.03106  -0.09009  -0.15857  -0.23514  -0.31876  -0.40862
  38.45223    0.07174   0.06830   0.04985   0.01560  -0.03220  -0.09125  -0.15975  -0.23634  -0.31999  -0.40987
  38.50019    0.07065   0.06721   0.04877   0.01451  -0.03330  -0.09237  -0.16089  -0.23751  -0.32117  -0.41108
  38.54814    0.06960   0.06616   0.04773   0.01347  -0.03436  -0.09345  -0.16199  -0.23863  -0.32232  -0.41225
  38.59609    0.06858   0.06516   0.04673   0.01246  -0.03539  -0.09449  -0.16306  -0.23972  -0.32344  -0.41339
  38.64404    0.06761   0.06419   0.04577   0.01149  -0.03637  -0.09550  -0.16408  -0.24077  -0.32452  -0.41450
  38.69199    0.06668   0.06327   0.04485   0.01056  -0.03732  -0.09646  -0.16508  -0.24179  -0.32556  -0.41556
  38.73995    0.06579   0.06238   0.04397   0.00967  -0.03823  -0.09739  -0.16603  -0.24277  -0.32656  -0.41660
  38.78790    0.06493   0.06154   0.04313   0.00881  -0.03910  -0.09829  -0.16695  -0.24371  -0.32753  -0.41759
  38.83585    0.06412   0.06073   0.04232   0.00800  -0.03993  -0.09914  -0.16783  -0.24462  -0.32847  -0.41856
  38.88380    0.06334   0.05996   0.04156   0.00722  -0.04073  -0.09996  -0.16867  -0.24549  -0.32937  -0.41948
  38.93176    0.06261   0.05923   0.04083   0.00648  -0.04149  -0.10075  -0.16948  -0.24632  -0.33023  -0.42037
  38.97971    0.06191   0.05853   0.04014   0.00578  -0.04221  -0.10149  -0.17025  -0.24713  -0.33106  -0.42123
  39.02766    0.06125   0.05788   0.03948   0.00511  -0.04290  -0.10220  -0.17099  -0.24789  -0.33185  -0.42206
  39.07561    0.06062   0.05726   0.03886   0.00448  -0.04355  -0.10288  -0.17169  -0.24862  -0.33261  -0.42284
  39.12356    0.06004   0.05668   0.03828   0.00389  -0.04416  -0.10352  -0.17236  -0.24932  -0.33334  -0.42360
  39.17152    0.05949   0.05613   0.03774   0.00333  -0.04474  -0.10412  -0.17299  -0.24998  -0.33403  -0.42432
  39.21947    0.05898   0.05563   0.03723   0.00281  -0.04528  -0.10469  -0.17359  -0.25060  -0.33468  -0.42501
  39.26742    0.05851   0.05516   0.03676   0.00233  -0.04579  -0.10522  -0.17415  -0.25119  -0.33531  -0.42566
  39.31537    0.05807   0.05472   0.03633   0.00188  -0.04626  -0.10572  -0.17468  -0.25175  -0.33589  -0.42628
  39.36332    0.05767   0.05433   0.03593   0.00146  -0.04670  -0.10619  -0.17517  -0.25228  -0.33645  -0.42687
  39.41128    0.05730   0.05396   0.03557   0.00108  -0.04710  -0.10662  -0.17563  -0.25277  -0.33697  -0.42743
  39.45923    0.05697   0.05364   0.03524   0.00074  -0.04747  -0.10701  -0.17606  -0.25322  -0.33746  -0.42795
  39.50718    0.05668   0.05335   0.03495   0.00043  -0.04780  -0.10737  -0.17645  -0.25365  -0.33792  -0.42844
  39.55513    0.05642   0.05309   0.03469   0.00016  -0.04810  -0.10770  -0.17681  -0.25404  -0.33834  -0.42889
  39.60309    0.05620   0.05287   0.03447  -0.00008  -0.04837  -0.10800  -0.17713  -0.25439  -0.33873  -0.42932
  39.65104    0.05601   0.05269   0.03428  -0.00029  -0.04860  -0.10826  -0.17742  -0.25472  -0.33909  -0.42971
  39.69899    0.05585   0.05254   0.03412  -0.00046  -0.04880  -0.10848  -0.17768  -0.25501  -0.33941  -0.43007
  39.74694    0.05573   0.05242   0.03400  -0.00060  -0.04896  -0.10868  -0.17791  -0.25527  -0.33971  -0.43040
  39.79489    0.05565   0.05234   0.03391  -0.00071  -0.04909  -0.10884  -0.17810  -0.25550  -0.33997  -0.43070
  39.84285    0.05560   0.05229   0.03386  -0.00078  -0.04919  -0.10897  -0.17826  -0.25569  -0.34020  -0.43096
  39.89080    0.05558   0.05227   0.03384  -0.00082  -0.04926  -0.10906  -0.17839  -0.25586  -0.34040  -0.43120
  39.93875    0.05560   0.05229   0.03385  -0.00082  -0.04929  -0.10913  -0.17849  -0.25599  -0.34056  -0.43140
  39.98670    0.05564   0.05234   0.03390  -0.00080  -0.04929  -0.10916  -0.17855  -0.25609  -0.34070  -0.43157
  40.03466    0.05573   0.05243   0.03398  -0.00074  -0.04926  -0.10916  -0.17859  -0.25616  -0.34080  -0.43171
  40.08261    0.05584   0.05254   0.03409  -0.00065  -0.04920  -0.10913  -0.17859  -0.25619  -0.34088  -0.43182
  40.13056    0.05599   0.05269   0.03423  -0.00053  -0.04910  -0.10907  -0.17856  -0.25620  -0.34092  -0.43190
  40.17851    0.05617   0.05288   0.03441  -0.00037  -0.04897  -0.10897  -0.17850  -0.25617  -0.34093  -0.43195
  40.22646    0.05638   0.05309   0.03462  -0.00018  -0.04882  -0.10885  -0.17841  -0.25612  -0.34091  -0.43197
  40.27442    0.05663   0.05334   0.03486   0.00003  -0.04863  -0.10869  -0.17829  -0.25603  -0.34087  -0.43196
  40.32237    0.05691   0.05361   0.03513   0.00028  -0.04841  -0.10850  -0.17814  -0.25592  -0.34079  -0.43192
  40.37032    0.05721   0.05392   0.03543   0.00056  -0.04816  -0.10828  -0.17795  -0.25577  -0.34068  -0.43185
  40.41827    0.05755   0.05426   0.03576   0.00088  -0.04787  -0.10804  -0.17774  -0.25559  -0.34054  -0.43175
  40.46623    0.05792   0.05464   0.03613   0.00122  -0.04756  -0.10776  -0.17750  -0.25539  -0.34037  -0.43162
  40.51418    0.05833   0.05504   0.03652   0.00159  -0.04722  -0.10745  -0.17722  -0.25515  -0.34017  -0.43146
  40.56213    0.05876   0.05547   0.03695   0.00199  -0.04685  -0.10711  -0.17692  -0.25489  -0.33995  -0.43127
  40.61008    0.05922   0.05594   0.03740   0.00242  -0.04644  -0.10674  -0.17659  -0.25459  -0.33969  -0.43105
  40.65803    0.05971   0.05643   0.03789   0.00289  -0.04601  -0.10634  -0.17623  -0.25427  -0.33940  -0.43080
  40.70599    0.06024   0.05696   0.03840   0.00338  -0.04555  -0.10592  -0.17584  -0.25392  -0.33909  -0.43053
  40.75394    0.06079   0.05751   0.03895   0.00390  -0.04506  -0.10546  -0.17542  -0.25353  -0.33875  -0.43023
  40.80189    0.06138   0.05809   0.03952   0.00445  -0.04454  -0.10497  -0.17497  -0.25312  -0.33837  -0.42989
  40.84984    0.06199   0.05871   0.04013   0.00503  -0.04399  -0.10446  -0.17449  -0.25268  -0.33797  -0.42953
  40.89779    0.06263   0.05935   0.04076   0.00564  -0.04341  -0.10392  -0.17398  -0.25222  -0.33755  -0.42914
  40.94575    0.06330   0.06002   0.04142   0.00628  -0.04280  -0.10334  -0.17345  -0.25172  -0.33709  -0.42873
  40.99370    0.06400   0.06072   0.04211   0.00695  -0.04217  -0.10274  -0.17289  -0.25120  -0.33660  -0.42828
  41.04165    0.06473   0.06145   0.04283   0.00764  -0.04151  -0.10212  -0.17230  -0.25064  -0.33609  -0.42781
  41.08960    0.06549   0.06221   0.04358   0.00837  -0.04081  -0.10146  -0.17168  -0.25006  -0.33555  -0.42731
  41.13756    0.06628   0.06300   0.04436   0.00912  -0.04009  -0.10078  -0.17103  -0.24946  -0.33498  -0.42678
  41.18551    0.06709   0.06381   0.04516   0.00990  -0.03935  -0.10006  -0.17036  -0.24882  -0.33439  -0.42623
  41.23346    0.06793   0.06465   0.04599   0.01070  -0.03857  -0.09932  -0.16966  -0.24816  -0.33377  -0.42565
  41.28141    0.06880   0.06552   0.04685   0.01154  -0.03777  -0.09856  -0.16893  -0.24747  -0.33312  -0.42504
  41.32936    0.06970   0.06642   0.04774   0.01240  -0.03694  -0.09776  -0.16817  -0.24675  -0.33244  -0.42440
  41.37732    0.07063   0.06735   0.04865   0.01329  -0.03608  -0.09694  -0.16739  -0.24601  -0.33174  -0.42374
  41.42527    0.07158   0.06830   0.04960   0.01421  -0.03520  -0.09610  -0.16658  -0.24524  -0.33101  -0.42305
  41.47322    0.07256   0.06928   0.05057   0.01515  -0.03429  -0.09522  -0.16574  -0.24444  -0.33025  -0.42234
  41.52117    0.07357   0.07029   0.05156   0.01612  -0.03335  -0.09432  -0.16488  -0.24362  -0.32947  -0.42159
  41.56913    0.07460   0.07132   0.05258   0.01712  -0.03238  -0.09339  -0.16399  -0.24277  -0.32866  -0.42083
  41.61708    0.07566   0.07238   0.05363   0.01814  -0.03139  -0.09244  -0.16308  -0.24189  -0.32782  -0.42003
  41.66503    0.07675   0.07347   0.05471   0.01919  -0.03038  -0.09146  -0.16213  -0.24099  -0.32696  -0.41921
  41.71298    0.07786   0.07458   0.05581   0.02027  -0.02934  -0.09045  -0.16117  -0.24006  -0.32607  -0.41836
  41.76093    0.07900   0.07572   0.05694   0.02137  -0.02827  -0.08942  -0.16017  -0.23911  -0.32516  -0.41749
  41.80889    0.08017   0.07688   0.05809   0.02249  -0.02717  -0.08836  -0.15915  -0.23813  -0.32422  -0.41660
  41.85684    0.08136   0.07807   0.05927   0.02365  -0.02605  -0.08728  -0.15811  -0.23713  -0.32326  -0.41567
  41.90479    0.08257   0.07929   0.06047   0.02482  -0.02491  -0.08617  -0.15704  -0.23610  -0.32227  -0.41472
  41.95274    0.08381   0.08053   0.06170   0.02603  -0.02374  -0.08504  -0.15595  -0.23504  -0.32125  -0.41375
  42.00069    0.08508   0.08180   0.06295   0.02726  -0.02254  -0.08388  -0.15483  -0.23396  -0.32021  -0.41275
  42.04865    0.08637   0.08309   0.06423   0.02851  -0.02132  -0.08270  -0.15368  -0.23286  -0.31915  -0.41173
  42.09660    0.08769   0.08440   0.06554   0.02979  -0.02008  -0.08149  -0.15251  -0.23173  -0.31806  -0.41068
  42.14455    0.08903   0.08575   0.06687   0.03109  -0.01881  -0.08026  -0.15132  -0.23057  -0.31695  -0.40961
  42.19250    0.09040   0.08711   0.06822   0.03242  -0.01751  -0.07900  -0.15010  -0.22939  -0.31581  -0.40851
  42.24046    0.09179   0.08850   0.06960   0.03377  -0.01620  -0.07772  -0.14885  -0.22819  -0.31465  -0.40739
  42.28841    0.09320   0.08991   0.07100   0.03514  -0.01485  -0.07641  -0.14759  -0.22696  -0.31346  -0.40624
  42.33636    0.09464   0.09135   0.07242   0.03654  -0.01349  -0.07508  -0.14630  -0.22571  -0.31225  -0.40507
  42.38431    0.09610   0.09281   0.07387   0.03797  -0.01210  -0.07373  -0.14498  -0.22443  -0.31101  -0.40388
  42.43226    0.09759   0.09430   0.07535   0.03941  -0.01068  -0.07235  -0.14364  -0.22313  -0.30975  -0.40266
  42.48022    0.09910   0.09581   0.07684   0.04088  -0.00925  -0.07095  -0.14228  -0.22181  -0.30847  -0.40142
  42.52817    0.10063   0.09734   0.07836   0.04238  -0.00778  -0.06952  -0.14089  -0.22046  -0.30716  -0.40015
  42.57612    0.10219   0.09890   0.07991   0.04390  -0.00630  -0.06808  -0.13948  -0.21909  -0.30583  -0.39886
  42.62407    0.10376   0.10048   0.08147   0.04544  -0.00479  -0.06660  -0.13805  -0.21770  -0.30448  -0.39755
  42.67203    0.10537   0.10208   0.08306   0.04700  -0.00326  -0.06511  -0.13659  -0.21628  -0.30310  -0.39621
  42.71998    0.10699   0.10370   0.08468   0.04859  -0.00171  -0.06359  -0.13511  -0.21484  -0.30170  -0.39486
  42.76793    0.10864   0.10535   0.08631   0.05020  -0.00013  -0.06205  -0.13361  -0.21338  -0.30028  -0.39347
  42.81588    0.11031   0.10702   0.08797   0.05183   0.00147  -0.06049  -0.13209  -0.21190  -0.29883  -0.39207
  42.86383    0.11200   0.10871   0.08965   0.05348   0.00309  -0.05890  -0.13054  -0.21039  -0.29737  -0.39064
  42.91179    0.11371   0.11043   0.09135   0.05516   0.00473  -0.05730  -0.12897  -0.20886  -0.29588  -0.38919
  42.95974    0.11545   0.11216   0.09308   0.05686   0.00640  -0.05567  -0.12738  -0.20730  -0.29436  -0.38771
  43.00769    0.11721   0.11392   0.09482   0.05858   0.00808  -0.05402  -0.12576  -0.20573  -0.29283  -0.38622
  43.05564    0.11899   0.11570   0.09659   0.06032   0.00979  -0.05234  -0.12413  -0.20413  -0.29127  -0.38470
  43.10360    0.12079   0.11750   0.09838   0.06208   0.01153  -0.05065  -0.12247  -0.20251  -0.28969  -0.38316
  43.15155    0.12261   0.11932   0.10019   0.06387   0.01328  -0.04893  -0.12079  -0.20087  -0.28808  -0.38160
  43.19950    0.12446   0.12117   0.10202   0.06567   0.01505  -0.04719  -0.11909  -0.19921  -0.28646  -0.38001
  43.24745    0.12632   0.12303   0.10388   0.06750   0.01685  -0.04543  -0.11736  -0.19752  -0.28481  -0.37840
  43.29540    0.12821   0.12492   0.10575   0.06935   0.01867  -0.04365  -0.11562  -0.19581  -0.28314  -0.37677
  43.34336    0.13012   0.12683   0.10765   0.07122   0.02050  -0.04184  -0.11385  -0.19408  -0.28146  -0.37512
  43.39131    0.13204   0.12875   0.10956   0.07311   0.02236  -0.04002  -0.11207  -0.19233  -0.27974  -0.37345
  43.43926    0.13399   0.13070   0.11150   0.07502   0.02424  -0.03817  -0.11026  -0.19056  -0.27801  -0.37176
  43.48721    0.13596   0.13267   0.11346   0.07696   0.02615  -0.03631  -0.10843  -0.18877  -0.27626  -0.37004
  43.53516    0.13795   0.13466   0.11543   0.07891   0.02807  -0.03442  -0.10658  -0.18696  -0.27448  -0.36831
  43.58312    0.13996   0.13667   0.11743   0.08088   0.03001  -0.03251  -0.10471  -0.18513  -0.27269  -0.36655
  43.63107    0.14199   0.13870   0.11945   0.08288   0.03197  -0.03058  -0.10281  -0.18327  -0.27087  -0.36477
  43.67902    0.14404   0.14075   0.12149   0.08489   0.03395  -0.02864  -0.10090  -0.18140  -0.26903  -0.36297
  43.72697    0.14611   0.14282   0.12355   0.08692   0.03596  -0.02667  -0.09897  -0.17950  -0.26717  -0.36115
  43.77493    0.14819   0.14491   0.12562   0.08898   0.03798  -0.02468  -0.09702  -0.17758  -0.26529  -0.35931
  43.82288    0.15030   0.14702   0.12772   0.09105   0.04002  -0.02267  -0.09504  -0.17565  -0.26340  -0.35745
  43.87083    0.15243   0.14914   0.12984   0.09314   0.04208  -0.02064  -0.09305  -0.17369  -0.26148  -0.35556
  43.91878    0.15458   0.15129   0.13197   0.09525   0.04416  -0.01859  -0.09104  -0.17171  -0.25954  -0.35366
  43.96673    0.15674   0.15346   0.13413   0.09739   0.04627  -0.01653  -0.08900  -0.16972  -0.25758  -0.35174
  44.01469    0.15892   0.15564   0.13630   0.09954   0.04839  -0.01444  -0.08695  -0.16770  -0.25559  -0.34979
  44.06264    0.16113   0.15785   0.13850   0.10171   0.05053  -0.01233  -0.08488  -0.16566  -0.25359  -0.34783
  44.11059    0.16335   0.16007   0.14071   0.10389   0.05268  -0.01021  -0.08279  -0.16361  -0.25157  -0.34585
  44.15854    0.16559   0.16231   0.14294   0.10610   0.05486  -0.00806  -0.08068  -0.16153  -0.24953  -0.34384
  44.20650    0.16785   0.16457   0.14519   0.10833   0.05706  -0.00590  -0.07855  -0.15944  -0.24748  -0.34182
  44.25445    0.17012   0.16685   0.14746   0.11057   0.05927  -0.00371  -0.07640  -0.15732  -0.24540  -0.33978
  44.30240    0.17242   0.16914   0.14974   0.11284   0.06151  -0.00151  -0.07423  -0.15519  -0.24330  -0.33771
  44.35035    0.17473   0.17146   0.15205   0.11512   0.06376   0.00071  -0.07204  -0.15304  -0.24118  -0.33563
  44.39830    0.17706   0.17379   0.15437   0.11742   0.06603   0.00295  -0.06984  -0.15086  -0.23904  -0.33353
  44.44626    0.17941   0.17614   0.15671   0.11974   0.06832   0.00521  -0.06761  -0.14867  -0.23689  -0.33141
  44.49421    0.18178   0.17851   0.15907   0.12207   0.07063   0.00748  -0.06537  -0.14646  -0.23471  -0.32927
  44.54216    0.18416   0.18089   0.16145   0.12443   0.07296   0.00978  -0.06311  -0.14424  -0.23252  -0.32711
  44.59011    0.18656   0.18330   0.16384   0.12680   0.07530   0.01209  -0.06083  -0.14199  -0.23031  -0.32493
  44.63807    0.18898   0.18572   0.16625   0.12919   0.07766   0.01442  -0.05853  -0.13972  -0.22807  -0.32273
  44.68602    0.19142   0.18815   0.16868   0.13159   0.08004   0.01677  -0.05621  -0.13744  -0.22582  -0.32052
  44.73397    0.19387   0.19061   0.17113   0.13402   0.08244   0.01914  -0.05388  -0.13514  -0.22356  -0.31828
  44.78192    0.19634   0.19308   0.17359   0.13646   0.08485   0.02152  -0.05152  -0.13282  -0.22127  -0.31603
  44.82987    0.19883   0.19557   0.17607   0.13892   0.08728   0.02392  -0.04915  -0.13048  -0.21896  -0.31375
  44.87783    0.20133   0.19807   0.17857   0.14139   0.08973   0.02634  -0.04676  -0.12813  -0.21664  -0.31146
  44.92578    0.20385   0.20060   0.18108   0.14389   0.09220   0.02878  -0.04436  -0.12575  -0.21430  -0.30915

# Minimas
  39.89176    0.05558 
  39.88849    0.05227 
  39.89570    0.03384 
  39.92382   -0.00083 
  39.96386   -0.04929 
  40.01083   -0.10916 
  40.06204   -0.17859 
  40.11640   -0.25620 
  40.17341   -0.34093 
  40.23274   -0.43197 

