# Temperature: 0.000000
# Parameters: -15748.103047 0.581886 4.498083 39.891756
  35.335341275600001    -15747.914471000181948
  37.590129175100003    -15748.059918207520241
  39.938853257399998    -15748.103150485681908
  42.383430587600003    -15748.062466007204421
  44.925778230500001    -15747.954800614024862


# Temperature: 10.000000
# Parameters: -15748.103047 0.581884 4.497884 39.891771
  35.335341275600001    -15747.914471974421758
  37.590129175100003    -15748.059918688422840
  39.938853257399998    -15748.103150899216416
  42.383430587600003    -15748.062466405192026
  44.925778230500001    -15747.954801388234046


# Temperature: 20.000000
# Parameters: -15748.103053 0.581871 4.497587 39.891752
  35.335341275600001    -15747.914486715513704
  37.590129175100003    -15748.059926434672889
  39.938853257399998    -15748.103157605930392
  42.383430587600003    -15748.062472831035848
  44.925778230500001    -15747.954808239011982


# Temperature: 30.000000
# Parameters: -15748.103084 0.581818 4.495282 39.891735
  35.335341275600001    -15747.914553157697810
  37.590129175100003    -15748.059963413328660
  39.938853257399998    -15748.103189377579838
  42.383430587600003    -15748.062502829359801
  44.925778230500001    -15747.954838279831165


# Temperature: 40.000000
# Parameters: -15748.103171 0.581706 4.491406 39.891550
  35.335341275600001    -15747.914723277752273
  37.590129175100003    -15748.060067648797485
  39.938853257399998    -15748.103279798522635
  42.383430587600003    -15748.062587753098342
  44.925778230500001    -15747.954921803355319


# Temperature: 50.000000
# Parameters: -15748.103353 0.581533 4.485467 39.891201
  35.335341275600001    -15747.915036633999989
  37.590129175100003    -15748.060277166527158
  39.938853257399998    -15748.103465059732116
  42.383430587600003    -15748.062762650042714
  44.925778230500001    -15747.955093401355043


# Temperature: 60.000000
# Parameters: -15748.103656 0.581307 4.477518 39.890732
  35.335341275600001    -15747.915513994352295
  37.590129175100003    -15748.060618502140642
  39.938853257399998    -15748.103772770566138
  42.383430587600003    -15748.063055794940738
  44.925778230500001    -15747.955382208809169


# Temperature: 70.000000
# Parameters: -15748.104098 0.581035 4.468527 39.890152
  35.335341275600001    -15747.916163260522808
  37.590129175100003    -15748.061106959510653
  39.938853257399998    -15748.104220742012330
  42.383430587600003    -15748.063486859164186
  44.925778230500001    -15747.955809778204639


# Temperature: 80.000000
# Parameters: -15748.104691 0.580722 4.458839 39.889525
  35.335341275600001    -15747.916985619220213
  37.590129175100003    -15748.061750527409458
  39.938853257399998    -15748.104819899041104
