# temperature   10.000000000000000
#    0.000093497436854   -0.015457687340612    0.957396516333933  -26.330212895052235  271.365539148325183
  35.335341275600001    0.149015800000000
  37.590129175100003    0.063422700000000
  39.938853257399998    0.052901200000000
  42.383430587600003    0.049340000000000
  44.925778230500001    0.049378100000000


# temperature   20.000000000000000
#    0.000676100816448   -0.111766895101292    6.922619600352474 -190.419482702059923 1963.321320246318919
  35.335341275600001    1.222903400000000
  37.590129175100003    0.572145600000000
  39.938853257399998    0.470744200000000
  42.383430587600003    0.428034100000000
  44.925778230500001    0.421867800000000


# temperature   30.000000000000000
#    0.001353064430977   -0.223752265728243   13.867466335303128 -381.830103776017438 3943.298608307958602
  35.335341275600001    3.538162400000000
  37.590129175100003    2.068814400000000
  39.938853257399998    1.744175400000000
  42.383430587600003    1.582390300000000
  44.925778230500001    1.538126800000000


# temperature   40.000000000000000
#    0.001614773803189   -0.266918913631390   16.540184378879136 -455.499588031291410 4708.444799542293367
  35.335341275600001    6.184701200000000
  37.590129175100003    4.282730600000000
  39.938853257399998    3.773736100000000
  42.383430587600003    3.499145800000000
  44.925778230500001    3.420617600000000


# temperature   50.000000000000000
#    0.001583726080232   -0.261568089130220   16.198730073964512 -445.937739815292616 4611.595100732825813
  35.335341275600001    8.542816000000000
  37.590129175100003    6.604479600000000
  39.938853257399998    6.042831800000000
  42.383430587600003    5.741261800000000
  44.925778230500001    5.686446600000000


# temperature   60.000000000000000
#    0.001438996513844   -0.237425704450185   14.692247096358468 -404.230274905361739 4181.271460289623064
  35.335341275600001   10.507158900000000
  37.590129175100003    8.748068099999999
  39.938853257399998    8.248642500000001
  42.383430587600003    8.015124900000000
  44.925778230500001    8.061190500000000


# temperature   70.000000000000000
#    0.001272065901235   -0.209683997759121   12.966555551241628 -356.546781255028179 3688.989396426374242
  35.335341275600001   12.165848300000000
  37.590129175100003   10.680144700000000
  39.938853257399998   10.323405500000000
  42.383430587600003   10.235223100000001
  44.925778230500001   10.449943500000000


# temperature   80.000000000000000
#    0.001118470884720   -0.184236171048096   11.387790794925417 -312.998088363703573 3239.586088526759795
  35.335341275600001   13.635039400000000
  37.590129175100003   12.458928500000001
  39.938853257399998   12.297178499999999
  42.383430587600003   12.406116000000001
  44.925778230500001   12.831579600000000


# temperature   90.000000000000000
#    0.000988700529477   -0.162798410102413   10.060927842557033 -276.440078977436599 2862.362984458522533
  35.335341275600001   15.008288300000000
  37.590129175100003   14.150998599999999
  39.938853257399998   14.212873600000000
  42.383430587600003   14.543638300000000
  44.925778230500001   15.192319800000000


# temperature  100.000000000000000
#    0.000882974785658   -0.145374605333698    8.984113888378172 -246.771639300564601 2555.950893139374330
  35.335341275600001   16.347159699999999
  37.590129175100003   15.802512500000001
  39.938853257399998   16.096027100000001
  42.383430587600003   16.649407400000001
  44.925778230500001   17.509258599999999


# temperature  110.000000000000000
#    0.000797710610125   -0.131342712837896    8.117098014372020 -222.848697088435614 2308.355297189970315
  35.335341275600001   17.684818499999999
  37.590129175100003   17.435725699999999
  39.938853257399998   17.952217500000000
  42.383430587600003   18.711319199999998
  44.925778230500001   19.754472799999999


# temperature  120.000000000000000
#    0.000728440006744   -0.119944741022622    7.411974669017376 -203.338308910552740 2105.825941765271182
  35.335341275600001   19.033342399999999
  37.590129175100003   19.054733200000001
  39.938853257399998   19.773739700000000
  42.383430587600003   20.710924400000000
  44.925778230500001   21.902001899999998


# temperature  130.000000000000000
#    0.000671079468909   -0.110496828938099    6.826115970571233 -187.070015127308210 1936.421935667935259
  35.335341275600001   20.391199300000000
  37.590129175100003   20.652839799999999
  39.938853257399998   21.546962000000001
  42.383430587600003   22.629804499999999
  44.925778230500001   23.932080599999999


# temperature  140.000000000000000
#    0.000622381952787   -0.102460952766779    6.326364208186323 -173.143267448894051 1791.038227721860039
  35.335341275600001   21.749410900000001
  37.590129175100003   22.218590299999999
  39.938853257399998   23.257569199999999
  42.383430587600003   24.453166199999998
  44.925778230500001   25.832381099999999


# temperature  150.000000000000000
#    0.000579970762171   -0.095447179810824    5.888936921494452 -160.918277702955123 1663.251807367970514
  35.335341275600001   23.095980099999998
  37.590129175100003   23.739775300000002
  39.938853257399998   24.893465599999999
  42.383430587600003   26.171125700000001
  44.925778230500001   27.597414300000001


# temperature  160.000000000000000
#    0.000542199265986   -0.089187926598825    5.497671191644426 -149.963719738202741 1548.751696348273526
  35.335341275600001   24.418716000000000
  37.590129175100003   25.205670399999999
  39.938853257399998   26.445945300000002
  42.383430587600003   27.778596700000001
  44.925778230500001   29.227143999999999


# temperature  170.000000000000000
#    0.000507970797664   -0.083506630428971    5.141995486572558 -139.999127710819181 1444.736060358172153
  35.335341275600001   25.706811600000002
  37.590129175100003   26.608019899999999
  39.938853257399998   27.909811699999999
  42.383430587600003   29.274522600000001
  44.925778230500001   30.725462100000001


# temperature  180.000000000000000
#    0.000476571388912   -0.078289310890653    4.815132168011991 -130.845035291931282 1349.401477685872806
  35.335341275600001   26.951556300000000
  37.590129175100003   27.941247099999998
  39.938853257399998   29.282965699999998
  42.383430587600003   30.660913999999998
  44.925778230500001   32.098838700000002


# temperature  190.000000000000000
#    0.000447540450591   -0.073462930730203    4.512753260384292 -122.386352040460380 1261.574292986995260
  35.335341275600001   28.146506899999999
  37.590129175100003   29.202245300000001
  39.938853257399998   30.565791800000000
  42.383430587600003   31.941932600000001
  44.925778230500001   33.355250699999999


# temperature  200.000000000000000
#    0.000420575000182   -0.068979577433717    4.232011743568450 -114.546358360257472 1180.452508540036433
  35.335341275600001   29.287351300000001
  37.590129175100003   30.389983600000001
  39.938853257399998   31.760525500000000
  42.383430587600003   33.123121699999999
  44.925778230500001   34.503393199999998


# temperature  210.000000000000000
#    0.000395466808817   -0.064806213653740    3.970923010840732 -107.270363314452084 1105.446130237625994
  35.335341275600001   30.371625500000000
  37.590129175100003   31.505064800000000
  39.938853257399998   32.870690600000003
  42.383430587600003   34.210807500000001
  44.925778230500001   35.552129899999997


# temperature  220.000000000000000
#    0.000372064722247   -0.060918606472298    3.728003968754075 -100.516331342112409 1036.087144977976777
  35.335341275600001   31.398380000000000
  37.590129175100003   32.549307100000000
  39.938853257399998   33.900636900000002
  42.383430587600003   35.211657199999998
  44.925778230500001   36.510131000000001


# temperature  230.000000000000000
#    0.000350248394974   -0.057297171031960    3.502030567392522  -94.248700159780000  971.971063588646643
  35.335341275600001   32.367852999999997
  37.590129175100003   33.525383599999998
  39.938853257399998   34.855181799999997
  42.383430587600003   36.132369599999997
  44.925778230500001   37.385649299999997


# temperature  240.000000000000000
#    0.000329914837993   -0.053924874092057    3.291918051463238  -88.435401609464904  912.729351983169181
  35.335341275600001   33.281175900000001
  37.590129175100003   34.436527499999997
  39.938853257399998   35.739342800000003
  42.383430587600003   36.979466600000002
  44.925778230500001   38.186394900000003


# temperature  250.000000000000000
